Date,Overall AQI Value,Main Pollutant,Site Name (of Overall AQI),Site ID (of Overall AQI),Source (of Overall AQI),CO,Ozone,SO2,PM10,PM25,NO2
11/13/2019,61,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,5,9,0,.,61,18
11/14/2019,72,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,9,41,3,16,72,26
11/15/2019,43,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,7,38,0,.,43,26
11/16/2019,48,PM2.5,DARRINGTON - FIR ST (Darrington High School),53-061-0020,AQS,7,42,0,.,48,22
11/17/2019,44,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,7,44,0,7,36,23
11/18/2019,45,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,6,44,1,.,45,25
11/19/2019,37,NO2,Seattle-10th & Weller,53-033-0030,AQS,5,19,0,.,36,37
11/20/2019,55,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AQS,6,11,0,8,55,25
11/21/2019,81,PM2.5,TACOMA - L STREET,53-053-0029,AQS,11,2,4,.,81,29
11/22/2019,89,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,13,42,3,.,89,26
11/23/2019,66,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,10,43,1,14,66,19
11/24/2019,45,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AQS,6,38,0,.,45,25
11/25/2019,38,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,6,38,0,.,33,30
11/26/2019,45,PM2.5,DARRINGTON - FIR ST (Darrington High School),53-061-0020,AQS,5,39,0,4,45,26
11/27/2019,52,PM2.5,DARRINGTON - FIR ST (Darrington High School),53-061-0020,AQS,5,35,0,.,52,24
11/28/2019,68,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AQS,3,34,0,.,68,18
11/29/2019,84,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AQS,7,37,0,8,84,28
11/30/2019,92,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AQS,9,26,0,.,92,25
12/1/2019,75,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AQS,7,39,0,.,75,35
12/2/2019,76,PM2.5,TACOMA - L STREET,53-053-0029,AQS,13,39,3,16,76,37
12/3/2019,72,PM2.5,DARRINGTON - FIR ST (Darrington High School),53-061-0020,AQS,13,39,1,.,72,30
12/4/2019,54,PM2.5,DARRINGTON - FIR ST (Darrington High School),53-061-0020,AirNow,7,38,1,.,54,35
12/5/2019,67,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,9,36,3,.,67,27
12/6/2019,62,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,9,38,3,.,62,30
12/7/2019,44,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,8,38,1,.,44,23
12/8/2019,52,PM2.5,TACOMA - L STREET,53-053-0029,AirNow,7,34,0,.,52,18
12/9/2019,58,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,5,45,0,.,58,23
12/10/2019,69,PM2.5,DARRINGTON - FIR ST (Darrington High School),53-061-0020,AQS,6,44,0,.,69,20
12/11/2019,66,PM2.5,DARRINGTON - FIR ST (Darrington High School),53-061-0020,AirNow,6,39,1,.,66,26
12/12/2019,43,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,5,43,0,.,39,38
12/13/2019,41,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,7,41,0,.,38,37
12/14/2019,60,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AQS,6,37,0,.,60,27
12/15/2019,63,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AQS,7,39,0,.,63,25
12/16/2019,58,PM2.5,TACOMA - L STREET,53-053-0029,AQS,7,41,0,.,58,32
12/17/2019,73,PM2.5,TACOMA - L STREET,53-053-0029,AQS,11,43,4,.,73,42
12/18/2019,66,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AQS,11,43,3,.,66,45
12/19/2019,41,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,5,41,0,.,39,28
12/20/2019,54,NO2,Seattle-10th & Weller,53-033-0030,AQS,8,40,0,4,34,54
12/21/2019,41,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,7,41,0,.,32,19
12/22/2019,41,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,3,41,0,.,40,19
12/23/2019,52,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AQS,5,39,0,6,52,25
12/24/2019,59,PM2.5,TACOMA - L STREET,53-053-0029,AQS,8,42,1,.,59,27
12/25/2019,78,PM2.5,TACOMA - L STREET,53-053-0029,AQS,8,41,0,.,78,19
12/26/2019,89,PM2.5,DARRINGTON - FIR ST (Darrington High School),53-061-0020,AQS,9,15,1,13,89,25
12/27/2019,55,PM2.5,DARRINGTON - FIR ST (Darrington High School),53-061-0020,AQS,9,14,.,.,55,26
12/28/2019,68,PM2.5,DARRINGTON - FIR ST (Darrington High School),53-061-0020,AQS,9,10,1,.,68,23
12/29/2019,64,PM2.5,TACOMA - L STREET,53-053-0029,AQS,8,15,3,7,64,24
12/30/2019,60,PM2.5,DARRINGTON - FIR ST (Darrington High School),53-061-0020,AQS,6,18,0,.,60,23
12/31/2019,35,PM2.5,DARRINGTON - FIR ST (Darrington High School),53-061-0020,AirNow,5,28,.,.,35,32
1/1/2020,34,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,34,26,,,,
1/2/2020,31,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,31,30,,,,
1/3/2020,37,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,37,36,,,,
1/4/2020,36,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,36,30,,,,
1/5/2020,31,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,31,24,,,,
1/6/2020,37,PM2.5,DARRINGTON - FIR ST (Darrington High School),53-061-0020,AirNow,30,37,,,,
1/7/2020,31,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,31,25,,,,
1/8/2020,31,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,31,24,,,,
1/9/2020,56,PM2.5,TACOMA - L STREET,53-053-0029,AirNow,14,56,,,,
1/10/2020,43,PM2.5,DARRINGTON - FIR ST (Darrington High School),53-061-0020,AirNow,31,43,,,,
1/11/2020,33,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,33,32,,,,
1/12/2020,33,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,33,29,,,,
1/13/2020,35,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,25,35,,,,
1/14/2020,32,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,31,32,,,,
1/15/2020,33,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,33,21,,,,
1/16/2020,38,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,27,38,,,,
1/17/2020,61,PM2.5,DARRINGTON - FIR ST (Darrington High School),53-061-0020,AirNow,31,61,,,,
1/18/2020,45,PM2.5,DARRINGTON - FIR ST (Darrington High School),53-061-0020,AirNow,31,45,,,,
1/19/2020,68,PM2.5,DARRINGTON - FIR ST (Darrington High School),53-061-0020,AirNow,29,68,,,,
1/20/2020,55,PM2.5,DARRINGTON - FIR ST (Darrington High School),53-061-0020,AirNow,19,55,,,,
1/21/2020,38,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,31,38,,,,
1/22/2020,35,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,27,35,,,,
1/23/2020,33,PM2.5,DARRINGTON - FIR ST (Darrington High School),53-061-0020,AirNow,20,33,,,,
1/24/2020,29,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,29,25,,,,
1/25/2020,38,PM2.5,DARRINGTON - FIR ST (Darrington High School),53-061-0020,AirNow,19,38,,,,
1/26/2020,33,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,33,25,,,,
1/27/2020,29,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,29,23,,,,
1/28/2020,39,PM2.5,DARRINGTON - FIR ST (Darrington High School),53-061-0020,AirNow,28,39,,,,
1/29/2020,40,PM2.5,DARRINGTON - FIR ST (Darrington High School),53-061-0020,AirNow,17,40,,,,
1/30/2020,47,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,23,47,,,,
1/31/2020,31,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,31,28,,,,
2/1/2020,34,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,34,25,,,,
2/2/2020,46,PM2.5,TACOMA - L STREET,53-053-0029,AirNow,31,46,,,,
2/3/2020,52,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,29,52,,,,
2/4/2020,56,PM2.5,DARRINGTON - FIR ST (Darrington High School),53-061-0020,AirNow,18,56,,,,
2/5/2020,80,PM2.5,DARRINGTON - FIR ST (Darrington High School),53-061-0020,AirNow,28,80,,,,
2/6/2020,46,PM2.5,DARRINGTON - FIR ST (Darrington High School),53-061-0020,AirNow,19,46,,,,
2/7/2020,36,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,36,34,,,,
2/8/2020,42,PM2.5,TACOMA - L STREET,53-053-0029,AirNow,31,42,,,,
2/9/2020,54,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,20,54,,,,
2/10/2020,66,PM2.5,TACOMA - L STREET,53-053-0029,AirNow,14,66,,,,
2/11/2020,56,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,17,56,,,,
2/12/2020,50,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,12,50,,,,
2/13/2020,39,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,31,39,,,,
2/14/2020,33,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,33,30,,,,
2/15/2020,31,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,31,24,,,,
2/16/2020,31,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,31,27,,,,
2/17/2020,38,PM2.5,TACOMA - L STREET,53-053-0029,AirNow,28,38,,,,
2/18/2020,52,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,24,52,,,,
2/19/2020,51,PM2.5,TACOMA - L STREET,53-053-0029,AirNow,31,51,,,,
2/20/2020,60,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,20,60,,,,
2/21/2020,67,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,27,67,,,,
2/22/2020,49,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,25,49,,,,
2/23/2020,37,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,37,32,,,,
2/24/2020,39,PM2.5,TACOMA - L STREET,53-053-0029,AirNow,34,39,,,,
2/25/2020,47,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,16,47,,,,
2/26/2020,43,PM2.5,TACOMA - L STREET,53-053-0029,AirNow,25,43,,,,
2/27/2020,43,PM2.5,TACOMA - L STREET,53-053-0029,AirNow,21,43,,,,
2/28/2020,48,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,36,48,,,,
2/29/2020,35,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,35,28,,,,
3/1/2020,40,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,31,40,,,,
3/2/2020,33,PM2.5,SEATTLE - SOUTH PARK #2,53-033-1011,AirNow,29,33,,,,
3/3/2020,29,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,29,22,,,,
3/4/2020,50,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,32,50,,,,
3/5/2020,45,PM2.5,TACOMA - L STREET,53-053-0029,AirNow,32,45,,,,
3/6/2020,30,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,30,28,,,,
3/7/2020,38,PM2.5,SEATTLE - SOUTH PARK #2,53-033-1011,AirNow,31,38,,,,
3/8/2020,38,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,31,38,,,,
3/9/2020,52,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,21,52,,,,
3/10/2020,39,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,33,39,,,,
3/11/2020,30,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,.,30,,,,
3/12/2020,43,PM2.5,DARRINGTON - FIR ST (Darrington High School),53-061-0020,AirNow,30,43,,,,
3/13/2020,38,PM2.5,SEATTLE - SOUTH PARK #2,53-033-1011,AirNow,34,38,,,,
3/14/2020,55,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,32,55,,,,
3/15/2020,55,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,35,55,,,,
3/16/2020,64,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,31,64,,,,
3/17/2020,65,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,20,65,,,,
3/18/2020,71,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,29,71,,,,
3/19/2020,72,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,27,72,,,,
3/20/2020,73,PM2.5,TACOMA - L STREET,53-053-0029,AirNow,38,73,,,,
3/21/2020,78,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,22,78,,,,
3/22/2020,74,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,36,74,,,,
3/23/2020,35,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,35,25,,,,
3/24/2020,31,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,31,24,,,,
3/25/2020,39,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,28,39,,,,
3/26/2020,44,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,41,44,,,,
3/27/2020,40,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,34,40,,,,
3/28/2020,33,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,33,27,,,,
3/29/2020,35,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,35,18,,,,
3/30/2020,34,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,34,25,,,,
3/31/2020,35,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,35,24,,,,
4/1/2020,36,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,33,36,,,,
4/2/2020,43,PM2.5,SEATTLE - SOUTH PARK #2,53-033-1011,AirNow,32,43,,,,
4/3/2020,32,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,32,26,,,,
4/4/2020,35,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,33,35,,,,
4/5/2020,40,PM2.5,SEATTLE - SOUTH PARK #2,53-033-1011,AirNow,31,40,,,,
4/6/2020,43,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,34,43,,,,
4/7/2020,55,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,32,55,,,,
4/8/2020,57,PM2.5,TACOMA - L STREET,53-053-0029,AirNow,35,57,,,,
4/9/2020,52,PM2.5,TACOMA - L STREET,53-053-0029,AirNow,39,52,,,,
4/10/2020,55,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,33,55,,,,
4/11/2020,47,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,42,47,,,,
4/12/2020,49,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,44,49,,,,
4/13/2020,45,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,42,45,,,,
4/14/2020,50,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,39,50,,,,
4/15/2020,40,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,40,29,,,,
4/16/2020,42,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,38,42,,,,
4/17/2020,49,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,35,49,,,,
4/18/2020,41,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,27,41,,,,
4/19/2020,35,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,32,35,,,,
4/20/2020,37,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AirNow,32,37,,,,
4/21/2020,32,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,32,27,,,,
4/22/2020,24,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,24,24,,,,
4/23/2020,27,Ozone,SEATTLE - BEACON HILL,53-033-0080,AirNow,27,23,,,,